text,label,label_id,language_variant,language_id,is_synthetic
Steel rod 20mm 10 ton,raw_materials,2,Code-mixed Hindi-English,3,True
Rubber Sesame raw material Rs 216272,raw_materials,2,Code-mixed Hindi-English,3,True
Aluminum sheet 16mm 26 sheet,raw_materials,2,Code-mixed Hindi-English,3,True
Plastic granules A grade Rs 42440,raw_materials,2,Code-mixed Hindi-English,3,True
Sand fine 22 ton truck,raw_materials,2,Code-mixed Hindi-English,3,True
Timber wood Mustard 12cft,raw_materials,2,Code-mixed Hindi-English,3,True
Leather Sesame 27sqft Rs 11666,raw_materials,2,Code-mixed Hindi-English,3,True
Thread polyester 70d 2 kg Rs 136240,raw_materials,2,Code-mixed Hindi-English,3,True
Timber wood Red Chili 6cft,raw_materials,2,Code-mixed Hindi-English,3,True
Paint Reliance Yellow 34ltr,raw_materials,2,Code-mixed Hindi-English,3,True
Cotton fabric Economy grade 3m Rs 34584,raw_materials,2,Code-mixed Hindi-English,3,True
वाहन बीमा रु 46794,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 16056,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 6625,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 869,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 12269,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 42808,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 18393,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 17234,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 32060,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 19499,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 44648,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 43920,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 22999,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 29055,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 9871,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 17785,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 27425,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 24667,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 40043,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 21817,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 40970,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 9646,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 22616,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 40691,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 17043,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 25356,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 31574,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 36340,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 5449,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 8956,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 37483,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 40953,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 15251,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 3538,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 12163,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 29903,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 6326,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 28132,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 33348,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 47900,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 7018,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 15281,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 23086,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 336,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 2577,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 16399,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 30240,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 18B68,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 760,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 41699,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 42870,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 773,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 11237,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 40723,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 6052,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 18305,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 24338,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 33000,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 32755,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 35320,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 46741,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 23296,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 14631,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 30207,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 34345,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 21410,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 7576,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 22873,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 19216,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 8818,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 17659,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 19874,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 29660,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 17224,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 6432,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 12680,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 138,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 33522,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 40048,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 9673,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 15014,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 5779,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 37818,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 13435,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 22442,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 37055,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 31135,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 22466,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 9841,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 9982,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 37656,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 47124,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 41907,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 31433,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 6717,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 16732,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 44169,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 17155,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 25158,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 6558,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 32157,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 13114,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 41540,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 27306,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 24103,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 46280,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 9513,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 1117,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 44721,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 22743,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 27281,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 16419,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 35173,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 25946,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 6535,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 20278,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 26741,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 260,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 8459,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 24912,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 45215,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 38788,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 3508,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 29219,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 33246,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 35695,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 18364,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 17417,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 10234,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 46569,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 11004,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 19787,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 39593,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 15335,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 43024,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 12992,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 45054,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 39091,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 43110,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 8659,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 37637,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 28144,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 47196,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 6798,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 32417,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 39217,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 17373,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 13913,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 4217,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 15137,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 36762,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 1812,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 34346,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 27018,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 28015,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 30303,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 23237,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 42338,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 30160,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 12944,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 42956,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 42311,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 22702,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 45896,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 49484,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 9527,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 43784,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 39793,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 25591,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 11254,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 14161,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 18602,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 30531,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 22215,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 31036,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 16339,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
डीज़ल रु 24067,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 8998,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 49278,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 8286,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 20780,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 49807,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 7342,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 28694,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 15308,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 288,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 13246,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 20519,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 12457,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 23032,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 15245,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 32226,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 29686,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 41242,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 2008,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 9404,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 33587,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 31202,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 40056,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 31477,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 46630,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 10441,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 21259,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 2952,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 37292,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 7000,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 8758,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 35136,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 45023,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
कार रु 1453,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 14562,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 20581,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 10887,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 13615,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 42942,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 17122,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 46789,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 30571,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 708,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 16868,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 31979,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 32587,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 8923,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 38447,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 27662,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 35760,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 26457,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 13576,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 3666O,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 9507,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 40602,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 46826,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 5844,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 41630,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 41937,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 33102,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 9574,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 9841,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 22152,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 44612,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
पेट्रोल रु 29207,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
ट्रक रु 25223,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
गाड़ी रु 44220,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 45648,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 42311,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 18623,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
बाइक रु 8964,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
सर्विसिंग रु 32664,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
वाहन बीमा रु 26504,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
टायर रु 26289,motor_vehicles_conveyance,3,Hindi (Devanagari),0,True
gaadi kharidi rs 33145,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 41382,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 28474,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 6362,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 1089,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 20241,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 30000,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 6900,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 15801,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 3382,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 30070,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 2219,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 42687,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 43409,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 28634,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 36308,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 25334,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 18612,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 21400,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 43471,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 16956,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 25170,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 45068,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 7712,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 24688,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 16079,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 9992,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 18852,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 667,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 16738,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 49532,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 6997,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 45175,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 2397,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 22184,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 16647,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 2958,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 27318,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 25408,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 32837,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 18907,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 5045,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 23371,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 11919,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 46278,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 7162,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 23935,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 49215,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 49009,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 49264,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 40537,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 7763,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 35255,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 375,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 1320,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 22118,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 25497,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 2156,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
petrol dalwaya rs 27964,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 21290,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 16346,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 13430,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 15281,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 16757,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 12102,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
diesel bharwaya rs 49586,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 31787,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 18566,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 4576,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
car ki servicing rs 30490,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
bike ka insurance rs 19438,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
gaadi kharidi rs 23938,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
truck hire kiya rs 36478,motor_vehicles_conveyance,3,Transliterated Hindi,1,True
